organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Leotiomycetes.Leotiomycetessedis,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Glomerellales.Plectosphaerellaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Glomerellales.Plectosphaerellaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Hypocreales.Clavicipitaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Hypocreales.Cordycipitaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Hypocreales.Hypocreaceae
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Hypocreales.Nectriaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Hypocreales.Nectriaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Melanosporales.Melanosporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Hypocreomycetidae.Microascales.Microascaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Diaporthales.Cryphonectriaceae.Cryphonectria-Endothia species complex,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Diaporthales.Melanconidaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Diaporthales.Valsaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Ophiostomatales.Ophiostomataceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Sordariales.Chaetomiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Sordariales.Chaetomiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Sordariales.Lasiosphaeriaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Sordariomycetidae.Sordariales.Sordariaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Xylariomycetidae.Xylariales.Apiosporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Xylariomycetidae.Xylariales.Diatrypaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Xylariomycetidae.Xylariales.Diatrypaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Xylariomycetidae.Xylariales.Hypoxylaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.leotiomyceta.sordariomyceta.Sordariomycetes.Xylariomycetidae.Xylariales.Microdochiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Orbiliomycetes.Orbiliales.Orbiliaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Orbiliomycetes.Orbiliales.Orbiliaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Pezizomycetes.Pezizales.Ascobolaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Pezizomycetes.Pezizales.Ascodesmidaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Pezizomycetes.Pezizales.Pezizaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Pezizomycetes.Pezizales.Pyronemataceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Pezizomycetes.Pezizales.Sarcoscyphaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Pezizomycotina.Pezizomycetes.Pezizales.Tuberaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Cephaloascaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Debaryomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Debaryomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Debaryomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Debaryomycetaceae.Candida/Lodderomyces clade,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Lipomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Metschnikowiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Pichiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Saccharomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Saccharomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Saccharomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Saccharomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Saccharomycetalessedis,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Saccharomycodaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Saccharomycopsidaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Trichomonascaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.saccharomyceta.Saccharomycotina.Saccharomycetes.Saccharomycetales.Trigonopsidaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.Taphrinomycotina.Pneumocystidomycetes.Pneumocystidales.Pneumocystidaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.Taphrinomycotina.Schizosaccharomycetes.Schizosaccharomycetales.Schizosaccharomycetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Ascomycota.Taphrinomycotina.Taphrinomycotinasedis,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Auriculariales.Auriculariaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Auriculariales.Exidiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Cantharellales.Ceratobasidiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Cantharellales.Ceratobasidiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Cantharellales.Clavulinaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Cantharellales.Hydnaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Corticiales.Punctulariaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Gloeophyllales.Gloeophyllaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Gloeophyllales.Gloeophyllalessedis,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Hymenochaetales.Hymenochaetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Hymenochaetales.Hymenochaetalessedis,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Hymenochaetales.Schizoporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Cerrenaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Dacryobolaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Fomitopsidaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Fomitopsidaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Laetiporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Meruliaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Phanerochaetaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Polyporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Polyporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Polyporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Polyporaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Polyporales.Polyporalessedis,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Russulales.Auriscalpiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Russulales.Auriscalpiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Russulales.Auriscalpiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Russulales.Bondarzewiaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Russulales.Peniophoraceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Russulales.Stereaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Sebacinales.Sebacinaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Sebacinales.Sebacinaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Sebacinales.Serendipitaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetessedis.Trechisporales.Hydnodontaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetidae.Agaricales.Agaricaceae,10
organisms.Eukaryota.Opisthokonta.Fungi.Dikarya.Basidiomycota.Agaricomycotina.Agaricomycetes.Agaricomycetidae.Agaricales.Agaricalessedis.Pterulaceae,10
